	BREd	BREu	DRE	Inr_6mer	Pause_button	TATA_8mer	TCT	XCPE1	XCPE2	DCE_I_II_III	DPE
CATG00000107270.1|MICT00000368091.1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000160271.10|ENST00000542690.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107272.1|MICT00000368111.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000148288.7|ENST00000540636.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107282.1|HBMT00001475342.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148296.5|ENST00000372022.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148297.11|ENST00000344469.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148303.12|ENST00000463740.1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000148290.5|ENST00000371974.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148291.5|ENST00000371964.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148248.9|ENST00000371989.3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000198870.6|ENST00000371957.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148300.7|ENCT00000461804.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000160323.14|ENCT00000451477.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110016.1|HBMT00001496317.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000160325.10|ENCT00000451507.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160326.9|ENST00000485978.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000187616.4|ENST00000339996.3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000197859.5|ENST00000393060.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000196990.4|ENCT00000461847.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000123454.6|ENST00000393056.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123453.12|HBMT00001496343.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160293.12|ENCT00000461879.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107304.1|MICT00000368419.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110027.1|ENCT00000461893.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169925.12|FTMT23300048277.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196363.5|ENCT00000451561.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110037.1|MICT00000368477.1	1	0	0	0	0	0	0	0	0	0	0
CATG00000107318.1|MICT00000368497.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000110041.1|ENCT00000461926.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186350.8|HBMT00001475627.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107322.1|ENCT00000451616.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110053.1|MICT00000368544.1	0	0	0	0	0	0	0	0	0	0	1
CATG00000110054.1|HBMT00001496451.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130635.11|ENST00000371817.3	0	0	0	1	0	0	0	0	0	0	1
CATG00000110062.1|ENCT00000461937.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110067.1|ENCT00000461939.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000160339.11|ENST00000291744.6	0	0	0	0	0	0	0	0	0	0	1
ENSG00000085265.6|ENST00000371806.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130558.14|ENST00000539529.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000107335.1|FTMT23600008730.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107338.1|FTMT23500018240.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196422.6|FTMT23500048836.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160345.8|ENST00000429260.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122140.6|ENST00000488610.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160349.5|ENST00000263598.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000107349.1|MICT00000368783.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000122133.12|ENST00000371768.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000110093.1|ENCT00000462003.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148386.5|ENCT00000451709.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000107353.1|ENCT00000451720.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000165643.6|MICT00000368910.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110095.1|MICT00000368929.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107147.7|ENST00000488444.2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000130560.4|ENCT00000462019.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130559.14|ENST00000389532.4	0	0	0	0	0	0	0	0	0	0	0
CATG00000107354.1|MICT00000368980.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110104.1|MICT00000368981.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148411.3|ENST00000277554.2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000238227.3|ENST00000561457.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107360.1|MICT00000369025.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000107187.11|ENST00000371746.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165661.11|MICT00000369066.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107369.1|ENCT00000451781.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110122.1|ENCT00000462116.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160360.7|ENST00000392945.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213221.4|ENST00000371739.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187796.9|ENST00000481053.1	0	0	0	0	0	0	0	0	0	0	1
CATG00000107372.1|ENCT00000451796.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000165684.3|FTMT23300010649.1	0	1	0	1	0	0	0	0	0	0	0
ENSG00000165689.12|ENST00000357365.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165688.7|ENST00000371717.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148384.11|ENCT00000462154.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000148396.14|FTMT23300007028.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196366.1|ENST00000354376.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148400.9|MICT00000369198.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110130.1|ENCT00000462203.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000110133.1|ENCT00000462212.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172889.11|ENST00000308874.7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169692.8|ENST00000371696.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000110136.1|MICT00000369375.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165716.5|ENST00000371692.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204003.4|ENST00000435202.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000187922.9|ENST00000529013.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267206.1|ENST00000341206.4	1	0	0	0	0	0	0	0	0	0	0
CATG00000107390.1|MICT00000369460.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204001.5|ENST00000482893.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177984.6|ENST00000316144.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244187.3|ENST00000483187.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272896.1|ENCT00000451901.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213213.9|ENST00000481601.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196642.11|ENST00000311502.7	0	0	0	0	1	0	0	0	0	0	0
ENSG00000054148.13|ENST00000462205.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000177943.9|FTMT23500048949.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107223.8|ENST00000371649.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127191.13|ENST00000247668.2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000159069.9|ENCT00000462309.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176919.7|ENST00000371634.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184925.7|FTMT23500048963.1	0	0	0	1	0	0	0	0	0	1	0
ENSG00000198454.2|FTMT23500022043.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000107317.7|ENST00000224167.2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000214402.6|ENST00000482657.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148362.6|ENST00000498095.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000169583.12|ENST00000473911.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107331.12|HBMT00001497228.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107403.1|HBMT00001477311.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000180549.7|FTMT23300000532.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180539.4|FTMT23500001292.1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000107281.5|ENCT00000462327.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000054179.7|ENCT00000462342.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186193.7|ENST00000409687.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197355.6|ENST00000409858.3	0	0	0	0	0	0	0	0	0	0	1
ENSG00000268996.1|ENST00000596585.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177239.10|ENST00000544448.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176978.9|FTMT23300011301.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107414.1|ENCT00000452034.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176884.10|ENST00000371546.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000184709.7|ENCT00000462373.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185863.7|ENST00000535352.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000176248.7|FTMT23300009980.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176101.7|ENST00000464553.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176058.7|ENST00000409012.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187713.5|ENST00000343666.5	0	0	0	0	0	0	0	1	0	0	0
ENSG00000188566.7|ENST00000427047.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212864.2|MICT00000369979.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198569.5|MICT00000370026.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000197191.3|ENST00000359069.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000233198.2|ENST00000445101.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188229.5|ENST00000604929.1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000188163.6|ENST00000484720.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197768.6|ENST00000412566.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188986.4|ENCT00000452089.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107418.1|ENCT00000452096.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000198113.2|ENST00000357503.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000107419.1|MICT00000370100.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198435.2|ENST00000356628.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187609.11|ENST00000465160.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188747.4|ENST00000392815.2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000188833.5|ENST00000371506.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165802.15|ENST00000371475.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000107423.1|MICT00000370207.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000130653.11|ENST00000277531.4	0	0	0	0	0	0	0	0	0	0	1
ENSG00000182154.7|MICT00000370225.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148399.7|ENCT00000462506.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000165724.5|ENST00000298585.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197070.9|ENST00000371421.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203993.3|ENST00000371417.3	0	1	0	0	0	0	0	0	0	0	1
ENSG00000181090.13|ENST00000371394.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148408.8|ENST00000277549.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173876.9|ENCT00000051801.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000015171.14|ENCT00000042790.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151240.11|ENST00000280886.6	0	0	0	0	0	0	0	0	0	0	0
CATG00000117002.1|ENCT00000051843.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000180525.9|HBMT00000136770.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000102043.1|MICT00000035283.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107929.10|ENST00000406525.2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000205740.1|ENST00000381466.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107937.14|ENST00000538293.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000148377.5|ENST00000277517.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067064.6|ENST00000429642.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047056.10|ENST00000381329.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185736.11|ENST00000469464.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000102166.1|ENCT00000042907.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067057.12|ENCT00000042981.1	0	0	0	1	0	0	0	0	1	0	0
ENSG00000107959.11|ENST00000451104.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000102567.1|MICT00000035722.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067082.10|FTMT23700007948.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000165568.13|ENST00000463345.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000187134.8|ENST00000442997.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151632.12|ENST00000421196.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196139.7|ENST00000380554.3	1	0	0	1	0	0	0	0	0	0	0
ENSG00000196326.6|MICT00000036245.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198610.6|ENST00000263126.1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000178473.5|ENST00000380433.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178462.7|ENST00000479328.1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000173848.14|ENST00000380359.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000178372.6|ENST00000380332.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178363.3|ENST00000315238.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196372.8|ENST00000459912.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108021.15|ENST00000328090.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000057608.12|ENST00000380191.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134461.11|FTMT23700005029.1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000134452.15|ENST00000362091.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134470.15|ENCT00000052343.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134460.11|ENST00000379954.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134453.11|ENCT00000043291.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170525.14|FTMT23900011622.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212743.1|FTMT23900022923.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000065675.10|ENST00000397176.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198879.7|ENCT00000052435.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123243.10|ENST00000256861.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151655.13|ENST00000358415.4	1	0	0	0	0	0	1	0	0	0	0
ENSG00000151657.7|ENST00000379562.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165629.15|ENST00000335698.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165632.7|HBMT00000139139.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107485.11|ENST00000379328.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048740.13|MICT00000037128.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148429.10|ENCT00000052575.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134463.10|ENST00000420401.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148426.8|ENST00000277570.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151461.15|ENST00000357604.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181192.7|ENST00000263035.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000065665.16|ENST00000304267.8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165609.8|ENST00000378940.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151465.9|ENST00000378900.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000183049.8|FTMT23900001751.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151468.9|ENST00000378825.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123240.12|ENST00000378757.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000065328.12|ENST00000484800.2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000165623.5|ENST00000463405.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107537.9|ENST00000263038.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086475.10|ENST00000545675.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165626.12|ENST00000466271.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165630.9|HBMT00000139725.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000239665.4|ENST00000601460.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151474.15|ENCT00000052772.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000065809.9|ENST00000468747.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185267.5|ENCT00000052932.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187522.9|ENST00000437161.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152455.11|ENST00000378325.3	0	0	0	1	1	0	0	0	0	0	0
ENSG00000152457.13|FTMT23700018690.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197889.5|ENST00000407572.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152463.10|MICT00000037622.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000176244.6|ENST00000356189.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176236.4|ENST00000378207.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152464.10|ENST00000378201.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152465.13|ENST00000378150.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000148468.12|ENCT00000052998.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000077943.7|HBMT00000160090.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148481.9|ENST00000277632.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000107104.1|FTMT24000001087.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165983.10|ENST00000378000.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165985.8|ENST00000298943.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148484.13|ENST00000602389.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107611.10|ENST00000377833.4	0	0	0	0	0	0	0	0	0	0	0
CATG00000107284.1|MICT00000037761.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107614.17|ENST00000354631.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026025.9|ENST00000487938.1	0	0	0	1	0	1	0	0	0	0	0
ENSG00000148488.11|HBMT00000160352.1	0	0	0	0	1	0	0	0	0	0	0
CATG00000107439.1|MICT00000037862.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165996.9|ENST00000361271.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000107473.1|ENCT00000043991.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136738.10|FTMT23900025905.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107586.1|FTMT23900035250.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000148482.7|ENST00000377369.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000165995.14|MICT00000037959.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000241058.1|ENST00000377304.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165997.4|ENST00000377275.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000204740.5|ENST00000377265.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120594.12|FTMT23900033676.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078114.14|ENST00000417816.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204683.6|ENST00000529198.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204682.5|ENST00000377113.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180592.12|FTMT23700035773.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078403.12|ENST00000377072.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136770.6|ENST00000376980.3	0	0	0	0	0	0	0	0	0	0	1
ENSG00000148444.11|ENST00000479958.2	1	0	0	1	0	0	0	0	0	0	0
ENSG00000269897.1|ENST00000602390.1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000168283.9|HBMT00000140216.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000077327.11|ENST00000313311.6	1	0	0	0	0	0	0	0	0	0	1
ENSG00000150867.9|ENCT00000053645.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000165309.9|ENST00000409049.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148450.8|ENST00000376510.3	0	0	0	1	0	0	0	0	0	0	0
CATG00000117636.1|FTMT23800001684.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168267.5|ENST00000376504.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179133.7|ENCT00000053682.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165312.5|ENCT00000044349.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120549.11|ENST00000376451.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000107863.12|MICT00000038553.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099256.14|ENST00000320152.6	0	0	0	1	0	0	0	0	0	0	0
ENSG00000151023.12|ENST00000331161.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000185875.8|ENCT00000044404.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151025.9|FTMT23900033439.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000095777.10|ENST00000265944.5	0	0	0	1	0	0	0	0	0	0	0
ENSG00000136750.7|FTMT23900038981.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000077420.11|HBMT00000141018.1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000148459.11|ENST00000376203.5	0	0	0	1	0	0	0	0	0	0	0
ENSG00000136754.12|ENST00000376166.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107890.12|ENST00000376087.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136758.14|ENST00000375972.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120539.10|ENST00000375940.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000107897.14|ENST00000375897.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182077.6|MICT00000038830.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099246.12|ENST00000535776.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000150051.9|ENST00000419761.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169126.11|FTMT23700031268.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150054.14|FTMT23700043345.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000095787.17|ENST00000375646.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000095739.7|ENCT00000044624.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204365.2|FTMT23900032689.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120563.4|MICT00000039076.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000197321.10|ENST00000355867.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165757.8|ENST00000375377.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107951.8|ENST00000263063.4	0	0	0	0	0	0	0	0	0	0	0
CATG00000117745.1|FTMT23800001979.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000107968.5|ENST00000542547.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000151033.7|ENST00000375318.2	0	0	0	0	0	0	1	0	0	0	0
CATG00000110987.1|ENCT00000044728.1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000183621.11|FTMT23700046755.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148516.17|ENST00000437844.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000111122.1|ENCT00000044807.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000165322.13|ENST00000375250.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170759.10|ENST00000302418.4	0	0	0	0	0	0	0	1	0	0	0
ENSG00000120616.11|ENST00000375110.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216937.7|ENST00000362006.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150076.18|FTMT23900016185.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000117820.1|ENCT00000054207.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000150093.14|ENCT00000054221.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099250.13|ENCT00000054250.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000111535.1|MICT00000039680.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148498.11|ENST00000374789.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108094.10|ENST00000374749.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000095794.15|ENST00000488328.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108100.13|ENST00000374704.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177291.3|ENST00000321660.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000177283.4|FTMT23700035378.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000112207.1|MICT00000039951.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229644.4|ENST00000543053.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148513.13|ENST00000374660.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256892.1|ENST00000544824.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000112585.1|ENCT00000045141.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198105.7|ENST00000395867.3	0	0	0	0	0	0	0	0	0	0	0
